iso3,country,measure,measure_name,unit,year,obs_value,year_date
JPN,Japan,G_BR,Basic research expenditure,PT_B1GQ,2022,0.4070866329,2022-01-01
TUR,Türkiye,B_FB,BERD financed by the business sector,USD_PPP,2017,11479.327625,2017-01-01
TUR,Türkiye,B_FB,BERD financed by the business sector,USD_PPP,2018,13784.290348,2018-01-01
TUR,Türkiye,B_FB,BERD financed by the business sector,USD_PPP,2019,15141.220523,2019-01-01
TUR,Türkiye,B_FB,BERD financed by the business sector,USD_PPP,2020,15943.567456,2020-01-01
TUR,Türkiye,B_FB,BERD financed by the business sector,USD_PPP,2021,20096.349558,2021-01-01
TUR,Türkiye,B_FB,BERD financed by the business sector,USD_PPP,2022,18452.319198,2022-01-01
KOR,Korea,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2017,9660.1841654,2017-01-01
KOR,Korea,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2018,10102.339986,2018-01-01
KOR,Korea,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2019,10498.661776,2019-01-01
KOR,Korea,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2020,11343.31359,2020-01-01
KOR,Korea,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2021,12063.272254,2021-01-01
KOR,Korea,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2022,13044.563315,2022-01-01
TWN,Chinese Taipei,TOT_POP,Population,PS,2017,23571,2017-01-01
TWN,Chinese Taipei,TOT_POP,Population,PS,2018,23589,2018-01-01
TWN,Chinese Taipei,TOT_POP,Population,PS,2019,23603,2019-01-01
TWN,Chinese Taipei,TOT_POP,Population,PS,2020,23561,2020-01-01
TWN,Chinese Taipei,TOT_POP,Population,PS,2021,23375,2021-01-01
TWN,Chinese Taipei,TOT_POP,Population,PS,2022,23334,2022-01-01
TWN,Chinese Taipei,TOT_POP,Population,PS,2023,23320,2023-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_GERD,2017,7.0938766714,2017-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_GERD,2018,6.8837538973,2018-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_GERD,2019,5.174063124,2019-01-01
SGP,Singapore,G_FA,GERD financed by the rest of the world,PT_GERD,2020,4.4343929699,2020-01-01
BEL,Belgium,C,Government Allocations for R&D (GBARD),USD_PPP,2017,3787.6731362,2017-01-01
BEL,Belgium,C,Government Allocations for R&D (GBARD),USD_PPP,2018,3834.7342519,2018-01-01
BEL,Belgium,C,Government Allocations for R&D (GBARD),USD_PPP,2019,4501.9515747,2019-01-01
BEL,Belgium,C,Government Allocations for R&D (GBARD),USD_PPP,2020,4750.0861987,2020-01-01
BEL,Belgium,C,Government Allocations for R&D (GBARD),USD_PPP,2021,5191.4552711,2021-01-01
BEL,Belgium,C,Government Allocations for R&D (GBARD),USD_PPP,2022,5502.1663222,2022-01-01
ROU,Romania,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2017,0.0539233651,2017-01-01
ROU,Romania,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2018,0.048768948299999997,2018-01-01
ROU,Romania,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2019,0.0485944977,2019-01-01
ROU,Romania,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2020,0.0407588809,2020-01-01
ROU,Romania,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2021,0.0433233387,2021-01-01
ROU,Romania,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2022,0.0439821064,2022-01-01
TWN,Chinese Taipei,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,2.531566907,2017-01-01
TWN,Chinese Taipei,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2018,2.6935027922,2018-01-01
TWN,Chinese Taipei,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,2.8310496571,2019-01-01
TWN,Chinese Taipei,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2020,2.9772640441,2020-01-01
TWN,Chinese Taipei,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2021,3.1891407088,2021-01-01
TWN,Chinese Taipei,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2022,3.3810231782,2022-01-01
KOR,Korea,C,Government Allocations for R&D (GBARD),XDC,2017,19501845.75,2017-01-01
KOR,Korea,C,Government Allocations for R&D (GBARD),XDC,2018,19748269,2018-01-01
KOR,Korea,C,Government Allocations for R&D (GBARD),XDC,2019,20853200,2019-01-01
KOR,Korea,C,Government Allocations for R&D (GBARD),XDC,2020,24255800,2020-01-01
KOR,Korea,C,Government Allocations for R&D (GBARD),XDC,2021,27400500,2021-01-01
KOR,Korea,C,Government Allocations for R&D (GBARD),XDC,2022,29777002,2022-01-01
KOR,Korea,C,Government Allocations for R&D (GBARD),XDC,2023,30657400,2023-01-01
CZE,Czechia,G_RS,Government sector researchers,FTE,2017,5.440159611,2017-01-01
CZE,Czechia,G_RS,Government sector researchers,FTE,2018,-0.363454424,2018-01-01
CZE,Czechia,G_RS,Government sector researchers,FTE,2019,1.1322389588,2019-01-01
CZE,Czechia,G_RS,Government sector researchers,FTE,2020,2.5216110616,2020-01-01
CZE,Czechia,G_RS,Government sector researchers,FTE,2021,1.9258546186,2021-01-01
CZE,Czechia,G_RS,Government sector researchers,FTE,2022,-0.974628809,2022-01-01
ROU,Romania,P_PCT,patent applications filed under the PCT,PATN,2017,73.6264,2017-01-01
ROU,Romania,P_PCT,patent applications filed under the PCT,PATN,2018,71.3128,2018-01-01
ROU,Romania,P_PCT,patent applications filed under the PCT,PATN,2019,60.9476,2019-01-01
ROU,Romania,P_PCT,patent applications filed under the PCT,PATN,2020,72.3871,2020-01-01
ROU,Romania,P_PCT,patent applications filed under the PCT,PATN,2021,67.7357,2021-01-01
HUN,Hungary,TD_EAERO,Export of aerospace industry,PT_P6_W,2017,0.0392685618,2017-01-01
HUN,Hungary,TD_EAERO,Export of aerospace industry,PT_P6_W,2018,0.1443878358,2018-01-01
HUN,Hungary,TD_EAERO,Export of aerospace industry,PT_P6_W,2019,0.0260465942,2019-01-01
HUN,Hungary,TD_EAERO,Export of aerospace industry,PT_P6_W,2020,0.0360405147,2020-01-01
PRT,Portugal,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2017,234.68073249,2017-01-01
PRT,Portugal,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2018,239.1110569,2018-01-01
PRT,Portugal,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2019,245.43873087,2019-01-01
PRT,Portugal,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2020,250.91203559,2020-01-01
PRT,Portugal,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2021,261.16427854,2021-01-01
PRT,Portugal,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2022,257.80925501,2022-01-01
NLD,Netherlands,C_CV,Civil Budget R&D,PT_GBARD,2017,98.895590146,2017-01-01
NLD,Netherlands,C_CV,Civil Budget R&D,PT_GBARD,2018,98.823936849,2018-01-01
NLD,Netherlands,C_CV,Civil Budget R&D,PT_GBARD,2019,98.753384067,2019-01-01
NLD,Netherlands,C_CV,Civil Budget R&D,PT_GBARD,2020,98.067988209,2020-01-01
NLD,Netherlands,C_CV,Civil Budget R&D,PT_GBARD,2021,96.86110712,2021-01-01
NLD,Netherlands,C_CV,Civil Budget R&D,PT_GBARD,2022,97.343254258,2022-01-01
NLD,Netherlands,C_CV,Civil Budget R&D,PT_GBARD,2023,97.128119965,2023-01-01
NLD,Netherlands,C_CV,Civil Budget R&D,PT_GBARD,2024,96.975337366,2024-01-01
DEU,Germany,TOT_POP,Population,PS,2017,82657,2017-01-01
DEU,Germany,TOT_POP,Population,PS,2018,82906,2018-01-01
DEU,Germany,TOT_POP,Population,PS,2019,83093,2019-01-01
DEU,Germany,TOT_POP,Population,PS,2020,83161,2020-01-01
DEU,Germany,TOT_POP,Population,PS,2021,83196,2021-01-01
DEU,Germany,TOT_POP,Population,PS,2022,83798,2022-01-01
DEU,Germany,TOT_POP,Population,PS,2023,84515,2023-01-01
SWE,Sweden,GDP,Gross domestic product,USD_PPP,2017,522476.82498,2017-01-01
SWE,Sweden,GDP,Gross domestic product,USD_PPP,2018,544594.07091,2018-01-01
SWE,Sweden,GDP,Gross domestic product,USD_PPP,2019,588258.38964,2019-01-01
SWE,Sweden,GDP,Gross domestic product,USD_PPP,2020,597293.43695,2020-01-01
SWE,Sweden,GDP,Gross domestic product,USD_PPP,2021,660102.50677,2021-01-01
SWE,Sweden,GDP,Gross domestic product,USD_PPP,2022,714036.82784,2022-01-01
SWE,Sweden,GDP,Gross domestic product,USD_PPP,2023,739741.19905,2023-01-01
DNK,Denmark,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2017,1.6743579439,2017-01-01
DNK,Denmark,G_FB,GERD financed by the business enterprise sector,PT_B1GQ,2019,1.7162602834,2019-01-01
SVN,Slovenia,B_FA,BERD financed by the rest of the world,PT_BERD,2017,24.532168244,2017-01-01
SVN,Slovenia,B_FA,BERD financed by the rest of the world,PT_BERD,2018,26.433343951,2018-01-01
SVN,Slovenia,B_FA,BERD financed by the rest of the world,PT_BERD,2019,24.441778327,2019-01-01
SVN,Slovenia,B_FA,BERD financed by the rest of the world,PT_BERD,2020,27.742788951,2020-01-01
SVN,Slovenia,B_FA,BERD financed by the rest of the world,PT_BERD,2021,30.035914753,2021-01-01
DNK,Denmark,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2017,127.1129479,2017-01-01
DNK,Denmark,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2018,131.18035574,2018-01-01
DNK,Denmark,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2019,130.03443052,2019-01-01
DNK,Denmark,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2020,130.19856158,2020-01-01
DNK,Denmark,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2021,129.22823586,2021-01-01
DNK,Denmark,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2022,138.96379374,2022-01-01
KOR,Korea,C_NOR,Civil GBARD for Non-oriented Research programmes,PT_GBARD_C,2017,23.249184408,2017-01-01
KOR,Korea,C_NOR,Civil GBARD for Non-oriented Research programmes,PT_GBARD_C,2018,23.505828028,2018-01-01
KOR,Korea,C_NOR,Civil GBARD for Non-oriented Research programmes,PT_GBARD_C,2019,25.678041523,2019-01-01
KOR,Korea,C_NOR,Civil GBARD for Non-oriented Research programmes,PT_GBARD_C,2020,25.161890665,2020-01-01
KOR,Korea,C_NOR,Civil GBARD for Non-oriented Research programmes,PT_GBARD_C,2021,23.171947278,2021-01-01
KOR,Korea,C_NOR,Civil GBARD for Non-oriented Research programmes,PT_GBARD_C,2022,24.1865081,2022-01-01
HUN,Hungary,TOT_EMP,Total employment,PS,2017,4559.241,2017-01-01
HUN,Hungary,TOT_EMP,Total employment,PS,2018,4663.323,2018-01-01
HUN,Hungary,TOT_EMP,Total employment,PS,2019,4715.063,2019-01-01
HUN,Hungary,TOT_EMP,Total employment,PS,2020,4656.87,2020-01-01
HUN,Hungary,TOT_EMP,Total employment,PS,2021,4712.876,2021-01-01
HUN,Hungary,TOT_EMP,Total employment,PS,2022,4787.108,2022-01-01
HUN,Hungary,TOT_EMP,Total employment,PS,2023,4794.653,2023-01-01
CHE,Switzerland,C_SPA,Civil GBARD for Space programmes,PT_GBARD_C,2017,2.8993745467,2017-01-01
CHE,Switzerland,C_SPA,Civil GBARD for Space programmes,PT_GBARD_C,2018,2.7957999503,2018-01-01
CHE,Switzerland,C_SPA,Civil GBARD for Space programmes,PT_GBARD_C,2019,2.6971587713,2019-01-01
CHE,Switzerland,C_SPA,Civil GBARD for Space programmes,PT_GBARD_C,2020,2.5694045534,2020-01-01
CHE,Switzerland,C_SPA,Civil GBARD for Space programmes,PT_GBARD_C,2021,3.3950061681,2021-01-01
CHE,Switzerland,C_SPA,Civil GBARD for Space programmes,PT_GBARD_C,2022,3.1727749515,2022-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,USD_PPP,2017,148.57675842,2017-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,USD_PPP,2018,170.14330802,2018-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,USD_PPP,2019,187.87511045,2019-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,USD_PPP,2020,182.82259039,2020-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,USD_PPP,2021,255.82754698,2021-01-01
ISL,Iceland,G_FB,GERD financed by the business enterprise sector,USD_PPP,2022,280.0581652,2022-01-01
SVK,Slovak Republic,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2017,24.086605435,2017-01-01
SVK,Slovak Republic,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2018,-1.8114106,2018-01-01
SVK,Slovak Republic,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2019,2.3106809616,2019-01-01
SVK,Slovak Republic,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2020,4.0712682607,2020-01-01
SVK,Slovak Republic,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2021,10.800925539,2021-01-01
SVK,Slovak Republic,B,Business Enterprise Expenditure on R&D (BERD),USD_PPP,2022,11.184186775,2022-01-01
OECD,OECD,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2017,127.78184945,2017-01-01
OECD,OECD,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2018,134.88946694,2018-01-01
OECD,OECD,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2019,141.38170977,2019-01-01
OECD,OECD,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2020,144.44289182,2020-01-01
OECD,OECD,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2021,153.2201085,2021-01-01
OECD,OECD,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2022,159.39557326,2022-01-01
ESP,Spain,G_TT,Government R&D personnel,FTE,2017,40282.9,2017-01-01
ESP,Spain,G_TT,Government R&D personnel,FTE,2018,40332.4,2018-01-01
ESP,Spain,G_TT,Government R&D personnel,FTE,2019,41371.9,2019-01-01
ESP,Spain,G_TT,Government R&D personnel,FTE,2020,42160.4,2020-01-01
ESP,Spain,G_TT,Government R&D personnel,FTE,2021,44147,2021-01-01
ESP,Spain,G_TT,Government R&D personnel,FTE,2022,44958,2022-01-01
ARG,Argentina,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2017,0.140320632,2017-01-01
ARG,Argentina,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2018,0.1307253136,2018-01-01
ARG,Argentina,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2019,0.1190370688,2019-01-01
ARG,Argentina,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2020,0.1244622908,2020-01-01
ARG,Argentina,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2021,0.1122195733,2021-01-01
ARG,Argentina,H,Higher Education Expenditure on R&D (HERD),PT_B1GQ,2022,0.1131781555,2022-01-01
IRL,Ireland,C,Government Allocations for R&D (GBARD),USD_PPP,2017,896.55293176,2017-01-01
IRL,Ireland,C,Government Allocations for R&D (GBARD),USD_PPP,2018,918.28327299,2018-01-01
IRL,Ireland,C,Government Allocations for R&D (GBARD),USD_PPP,2019,930.82375304,2019-01-01
IRL,Ireland,C,Government Allocations for R&D (GBARD),USD_PPP,2020,1018.3484837,2020-01-01
IRL,Ireland,C,Government Allocations for R&D (GBARD),USD_PPP,2021,1113.573887,2021-01-01
IRL,Ireland,C,Government Allocations for R&D (GBARD),USD_PPP,2022,1057.19884,2022-01-01
NZL,New Zealand,C_NOR,Civil GBARD for Non-oriented Research programmes,USD_PPP,2017,111.25404445,2017-01-01
TUR,Türkiye,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2017,278.79752286,2017-01-01
TUR,Türkiye,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2018,310.29797201,2018-01-01
TUR,Türkiye,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2019,324.81668477,2019-01-01
TUR,Türkiye,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2020,342.86311858,2020-01-01
TUR,Türkiye,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2021,391.75603269,2021-01-01
TUR,Türkiye,G,Gross Domestic Expenditure on R&D (GERD),USD_PPP,2022,390.23699216,2022-01-01
DNK,Denmark,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2017,238.23872448,2017-01-01
DNK,Denmark,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2018,220.82480628,2018-01-01
DNK,Denmark,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2019,221.1859123,2019-01-01
DNK,Denmark,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2020,236.62003951,2020-01-01
DNK,Denmark,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2021,251.46798794,2021-01-01
DNK,Denmark,C_EDU,Civil GBARD for Education and Social programmes,USD_PPP,2022,248.97779033,2022-01-01
LUX,Luxembourg,PI,Implicit GDP price indices,IX,2017,1.010115519,2017-01-01
LUX,Luxembourg,PI,Implicit GDP price indices,IX,2018,1.031442483,2018-01-01
LUX,Luxembourg,PI,Implicit GDP price indices,IX,2019,1.0407330575,2019-01-01
LUX,Luxembourg,PI,Implicit GDP price indices,IX,2020,1.0854951405,2020-01-01
LUX,Luxembourg,PI,Implicit GDP price indices,IX,2021,1.1359043659,2021-01-01
LUX,Luxembourg,PI,Implicit GDP price indices,IX,2022,1.2004640202,2022-01-01
LUX,Luxembourg,PI,Implicit GDP price indices,IX,2023,1.241640231,2023-01-01
SVN,Slovenia,G_WRS,Government sector woman researchers,PS,2017,1004,2017-01-01
SVN,Slovenia,G_WRS,Government sector woman researchers,PS,2018,1069,2018-01-01
SVN,Slovenia,G_WRS,Government sector woman researchers,PS,2019,1123,2019-01-01
SVN,Slovenia,G_WRS,Government sector woman researchers,PS,2020,1154,2020-01-01
SVN,Slovenia,G_WRS,Government sector woman researchers,PS,2021,1194,2021-01-01
DNK,Denmark,G_WRS,Government sector woman researchers,PT_RSH,2017,51.812285387,2017-01-01
DNK,Denmark,G_WRS,Government sector woman researchers,PT_RSH,2018,50.564251911,2018-01-01
DNK,Denmark,G_WRS,Government sector woman researchers,PT_RSH,2019,50.234911456,2019-01-01
FRA,France,B_WRS,Business enterprise sector woman researchers,PT_RSH,2017,21.321099915,2017-01-01
FRA,France,B_WRS,Business enterprise sector woman researchers,PT_RSH,2020,22.402560411,2020-01-01
FRA,France,B_WRS,Business enterprise sector woman researchers,PT_RSH,2021,22.864897363,2021-01-01
FIN,Finland,PPP,Purchasing power parity,XDC_USD,2017,0.863656712,2017-01-01
FIN,Finland,PPP,Purchasing power parity,XDC_USD,2018,0.853746144,2018-01-01
FIN,Finland,PPP,Purchasing power parity,XDC_USD,2019,0.826327909,2019-01-01
FIN,Finland,PPP,Purchasing power parity,XDC_USD,2020,0.802112114,2020-01-01
FIN,Finland,PPP,Purchasing power parity,XDC_USD,2021,0.782813434,2021-01-01
FIN,Finland,PPP,Purchasing power parity,XDC_USD,2022,0.76964274,2022-01-01
FIN,Finland,PPP,Purchasing power parity,XDC_USD,2023,0.764142327,2023-01-01
SVK,Slovak Republic,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2017,8.7592965276,2017-01-01
SVK,Slovak Republic,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2018,4.1496743754,2018-01-01
SVK,Slovak Republic,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2019,3.7250829042,2019-01-01
SVK,Slovak Republic,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2020,3.7519038731,2020-01-01
SVK,Slovak Republic,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2021,3.8416020018,2021-01-01
IRL,Ireland,C_SPA,Civil GBARD for Space programmes,USD_PPP,2017,23.665513972,2017-01-01
IRL,Ireland,C_SPA,Civil GBARD for Space programmes,USD_PPP,2018,23.604718822,2018-01-01
IRL,Ireland,C_SPA,Civil GBARD for Space programmes,USD_PPP,2019,37.021020385999996,2019-01-01
IRL,Ireland,C_SPA,Civil GBARD for Space programmes,USD_PPP,2020,30.047205876,2020-01-01
IRL,Ireland,C_SPA,Civil GBARD for Space programmes,USD_PPP,2021,45.850961087,2021-01-01
IRL,Ireland,C_SPA,Civil GBARD for Space programmes,USD_PPP,2022,44.83120651,2022-01-01
PRT,Portugal,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2017,7.5275756321,2017-01-01
PRT,Portugal,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2018,6.7311523157,2018-01-01
PRT,Portugal,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2019,7.0892118954,2019-01-01
PRT,Portugal,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2020,6.0306310639,2020-01-01
PRT,Portugal,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2021,6.1076857728,2021-01-01
PRT,Portugal,C_EDU,Civil GBARD for Education and Social programmes,PT_GBARD_C,2022,6.2568798159,2022-01-01
ROU,Romania,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2017,13.347541502,2017-01-01
ROU,Romania,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2018,11.979070116,2018-01-01
ROU,Romania,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2019,12.206728227,2019-01-01
ROU,Romania,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2020,14.82752644,2020-01-01
ROU,Romania,GV_FB,GOVERD financed by the business sector,PT_GOVERD,2021,16.548712923,2021-01-01
USA,United States,B_RS,Business enterprise sector researchers,FTE,2017,5.1387461459,2017-01-01
USA,United States,B_RS,Business enterprise sector researchers,FTE,2018,10.166177908,2018-01-01
USA,United States,B_RS,Business enterprise sector researchers,FTE,2019,1.7746228926,2019-01-01
USA,United States,B_RS,Business enterprise sector researchers,FTE,2020,6.6217959895,2020-01-01
USA,United States,B_RS,Business enterprise sector researchers,FTE,2021,9.0091843343,2021-01-01
IRL,Ireland,G_FG,GERD financed by government,PT_GERD,2017,23.811602255,2017-01-01
IRL,Ireland,G_FG,GERD financed by government,PT_GERD,2018,20.806953442,2018-01-01
IRL,Ireland,G_FG,GERD financed by government,PT_GERD,2019,18.326726903,2019-01-01
IRL,Ireland,G_FG,GERD financed by government,PT_GERD,2021,16.763736052,2021-01-01
LVA,Latvia,B_RS,Business enterprise sector researchers,PS,2017,1145,2017-01-01
LVA,Latvia,B_RS,Business enterprise sector researchers,PS,2018,1207,2018-01-01
LVA,Latvia,B_RS,Business enterprise sector researchers,PS,2019,1313,2019-01-01
LVA,Latvia,B_RS,Business enterprise sector researchers,PS,2020,1476,2020-01-01
LVA,Latvia,B_RS,Business enterprise sector researchers,PS,2021,1813,2021-01-01
COL,Colombia,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2017,29.105396776,2017-01-01
COL,Colombia,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2018,29.144901874,2018-01-01
COL,Colombia,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2019,24.066421184,2019-01-01
COL,Colombia,H,Higher Education Expenditure on R&D (HERD),PT_GERD,2020,21.305079761,2020-01-01
CAN,Canada,B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2017,34.547078604,2017-01-01
CAN,Canada,B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2018,31.746260069,2018-01-01
CAN,Canada,B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2019,29.352189781,2019-01-01
CAN,Canada,B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2020,27.436655405,2020-01-01
CAN,Canada,B_MANUF,BERD performed in the manufacturing industry,PT_BERD,2021,26.232271778,2021-01-01
BEL,Belgium,G_TT,Government R&D personnel,PT_PRSNL_RD,2017,8.4008859524,2017-01-01
BEL,Belgium,G_TT,Government R&D personnel,PT_PRSNL_RD,2018,8.4996560708,2018-01-01
BEL,Belgium,G_TT,Government R&D personnel,PT_PRSNL_RD,2019,8.3082667695,2019-01-01
BEL,Belgium,G_TT,Government R&D personnel,PT_PRSNL_RD,2020,8.8107705825,2020-01-01
BEL,Belgium,G_TT,Government R&D personnel,PT_PRSNL_RD,2021,7.380270093,2021-01-01
BEL,Belgium,G_TT,Government R&D personnel,PT_PRSNL_RD,2022,7.4029434154,2022-01-01
ROU,Romania,T_TT,R&D personnel,FTE,2017,1.0982874162,2017-01-01
ROU,Romania,T_TT,R&D personnel,FTE,2018,-2.003928067,2018-01-01
ROU,Romania,T_TT,R&D personnel,FTE,2019,-0.839257195,2019-01-01
ROU,Romania,T_TT,R&D personnel,FTE,2020,4.8128848887,2020-01-01
ROU,Romania,T_TT,R&D personnel,FTE,2021,3.2571032571,2021-01-01
ROU,Romania,T_TT,R&D personnel,FTE,2022,3.9013714619,2022-01-01
FIN,Finland,B_RS,Business enterprise sector researchers,PS,2017,26252,2017-01-01
FIN,Finland,B_RS,Business enterprise sector researchers,PS,2018,26949,2018-01-01
FIN,Finland,B_RS,Business enterprise sector researchers,PS,2019,28800,2019-01-01
FIN,Finland,B_RS,Business enterprise sector researchers,PS,2020,31536,2020-01-01
FIN,Finland,B_RS,Business enterprise sector researchers,PS,2021,34904,2021-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_GERD,2017,52.680209876,2017-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_GERD,2018,52.351149125,2018-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_GERD,2019,52.899910325,2019-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_GERD,2020,50.225680294,2020-01-01
HUN,Hungary,G_FB,GERD financed by the business enterprise sector,PT_GERD,2021,50.574236753,2021-01-01
SVK,Slovak Republic,C_ECO,Civil GBARD for Economic Development programmes,USD_PPP,2017,81.836301342,2017-01-01
SVK,Slovak Republic,C_ECO,Civil GBARD for Economic Development programmes,USD_PPP,2018,90.184267998,2018-01-01
SVK,Slovak Republic,C_ECO,Civil GBARD for Economic Development programmes,USD_PPP,2019,105.84501657,2019-01-01
SVK,Slovak Republic,C_ECO,Civil GBARD for Economic Development programmes,USD_PPP,2020,122.00421992,2020-01-01
SVK,Slovak Republic,C_ECO,Civil GBARD for Economic Development programmes,USD_PPP,2021,151.34550963,2021-01-01
SVK,Slovak Republic,C_ECO,Civil GBARD for Economic Development programmes,USD_PPP,2022,117.96494101,2022-01-01
ESP,Spain,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2017,0.4086183622,2017-01-01
ESP,Spain,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2018,-0.439417382,2018-01-01
ESP,Spain,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2019,3.7861133174,2019-01-01
ESP,Spain,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2020,2.7958070807,2020-01-01
ESP,Spain,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2021,2.9686032536,2021-01-01
ESP,Spain,GV,Government Intramural Expenditure on R&D (GOVERD),USD_PPP,2022,9.8703022678,2022-01-01
DNK,Denmark,T_WRS,Woman researchers,PS,2017,21472,2017-01-01
DNK,Denmark,T_WRS,Woman researchers,PS,2019,21746,2019-01-01
AUS,Australia,G_RS,Government sector researchers,FTE,2018,0.5749643478,2018-01-01
