iso3,country,measure,measure_name,unit,year,obs_value,year_date
CHN,China (People’s Republic of),TD_IDRUG,Imports of pharmaceutical industry,USD,2020,36585.94256,2020-01-01
CHN,China (People’s Republic of),TD_IDRUG,Imports of pharmaceutical industry,USD,2021,43846.03283,2021-01-01
HRV,Croatia,TD_IDRUG,Imports of pharmaceutical industry,USD,2017,1173.387416,2017-01-01
HRV,Croatia,TD_IDRUG,Imports of pharmaceutical industry,USD,2018,1365.895304,2018-01-01
HRV,Croatia,TD_IDRUG,Imports of pharmaceutical industry,USD,2019,1469.252531,2019-01-01
HRV,Croatia,TD_IDRUG,Imports of pharmaceutical industry,USD,2020,1840.991377,2020-01-01
HRV,Croatia,TD_IDRUG,Imports of pharmaceutical industry,USD,2021,1865.451018,2021-01-01
ROU,Romania,TD_IDRUG,Imports of pharmaceutical industry,USD,2017,3375.42511,2017-01-01
ROU,Romania,TD_IDRUG,Imports of pharmaceutical industry,USD,2018,3574.80351,2018-01-01
ROU,Romania,TD_IDRUG,Imports of pharmaceutical industry,USD,2019,3873.323643,2019-01-01
ROU,Romania,TD_IDRUG,Imports of pharmaceutical industry,USD,2020,4316.208243,2020-01-01
ROU,Romania,TD_IDRUG,Imports of pharmaceutical industry,USD,2021,4868.035465,2021-01-01
RUS,Russia,TD_IDRUG,Imports of pharmaceutical industry,USD,2017,11132.2744,2017-01-01
RUS,Russia,TD_IDRUG,Imports of pharmaceutical industry,USD,2018,10937.12643,2018-01-01
RUS,Russia,TD_IDRUG,Imports of pharmaceutical industry,USD,2019,14543.09103,2019-01-01
RUS,Russia,TD_IDRUG,Imports of pharmaceutical industry,USD,2020,11325.72465,2020-01-01
RUS,Russia,TD_IDRUG,Imports of pharmaceutical industry,USD,2021,14330.20143,2021-01-01
SGP,Singapore,TD_IDRUG,Imports of pharmaceutical industry,USD,2017,2826.072187,2017-01-01
SGP,Singapore,TD_IDRUG,Imports of pharmaceutical industry,USD,2018,3215.162434,2018-01-01
SGP,Singapore,TD_IDRUG,Imports of pharmaceutical industry,USD,2019,3332.783215,2019-01-01
SGP,Singapore,TD_IDRUG,Imports of pharmaceutical industry,USD,2020,3751.833148,2020-01-01
ZAF,South Africa,TD_IDRUG,Imports of pharmaceutical industry,USD,2017,2310.77745,2017-01-01
ZAF,South Africa,TD_IDRUG,Imports of pharmaceutical industry,USD,2018,2570.194961,2018-01-01
ZAF,South Africa,TD_IDRUG,Imports of pharmaceutical industry,USD,2019,2498.597817,2019-01-01
ZAF,South Africa,TD_IDRUG,Imports of pharmaceutical industry,USD,2020,2507.972253,2020-01-01
TWN,Chinese Taipei,TD_IDRUG,Imports of pharmaceutical industry,USD,2017,3545.677484,2017-01-01
TWN,Chinese Taipei,TD_IDRUG,Imports of pharmaceutical industry,USD,2018,3991.337654,2018-01-01
TWN,Chinese Taipei,TD_IDRUG,Imports of pharmaceutical industry,USD,2019,4383.267373,2019-01-01
TWN,Chinese Taipei,TD_IDRUG,Imports of pharmaceutical industry,USD,2020,4568.456756,2020-01-01
TWN,Chinese Taipei,TD_IDRUG,Imports of pharmaceutical industry,USD,2021,5414.762163,2021-01-01
AUS,Australia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-22221.1748,2017-01-01
AUS,Australia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-24834.03068,2018-01-01
AUS,Australia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-22985.45246,2019-01-01
AUS,Australia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-23768.94415,2020-01-01
AUS,Australia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-26815.78173,2021-01-01
AUT,Austria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-2300.659281,2017-01-01
AUT,Austria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-2697.976001,2018-01-01
AUT,Austria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-3140.94581,2019-01-01
AUT,Austria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-3589.672985,2020-01-01
AUT,Austria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-4431.218639,2021-01-01
BEL,Belgium,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-5204.98949,2017-01-01
BEL,Belgium,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-5622.881358,2018-01-01
BEL,Belgium,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-6390.312929,2019-01-01
BEL,Belgium,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-6355.716439,2020-01-01
BEL,Belgium,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-6357.888092,2021-01-01
CAN,Canada,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-25965.7731,2017-01-01
CAN,Canada,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-27554.42842,2018-01-01
CAN,Canada,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-26272.76581,2019-01-01
CAN,Canada,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-26658.75852,2020-01-01
CAN,Canada,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-31542.83169,2021-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-5929.588245,2017-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-6507.005186,2018-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-5796.606547,2019-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-5761.488978,2020-01-01
CHL,Chile,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-8885.723167,2021-01-01
COL,Colombia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-5082.124877,2017-01-01
COL,Colombia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-5801.168854,2018-01-01
COL,Colombia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-5950.17887,2019-01-01
COL,Colombia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-5364.878778,2020-01-01
COL,Colombia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-6622.187686,2021-01-01
CRI,Costa Rica,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-1089.94607,2017-01-01
CRI,Costa Rica,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-999.894484,2018-01-01
CRI,Costa Rica,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-1008.142395,2019-01-01
CRI,Costa Rica,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-1018.902347,2020-01-01
CRI,Costa Rica,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-1143.402846,2021-01-01
CZE,Czechia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-432.309691,2017-01-01
CZE,Czechia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,518.778557,2018-01-01
CZE,Czechia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,1128.04793,2019-01-01
CZE,Czechia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-43.69315,2020-01-01
CZE,Czechia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-219.189862,2021-01-01
DNK,Denmark,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-1697.729912,2017-01-01
DNK,Denmark,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-1818.217818,2018-01-01
DNK,Denmark,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-2045.452415,2019-01-01
DNK,Denmark,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-2660.268974,2020-01-01
DNK,Denmark,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-2547.650835,2021-01-01
EST,Estonia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-184.516352,2017-01-01
EST,Estonia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-143.438127,2018-01-01
EST,Estonia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-43.866028,2019-01-01
EST,Estonia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,453.163048,2020-01-01
EST,Estonia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,412.996827,2021-01-01
FIN,Finland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-2668.564723,2017-01-01
FIN,Finland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-3251.386547,2018-01-01
FIN,Finland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-2679.649571,2019-01-01
FIN,Finland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-2623.723938,2020-01-01
FIN,Finland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-3157.567968,2021-01-01
FRA,France,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-18666.85947,2017-01-01
FRA,France,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-17626.39438,2018-01-01
FRA,France,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-18516.00363,2019-01-01
FRA,France,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-21382.51175,2020-01-01
FRA,France,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-26788.63031,2021-01-01
DEU,Germany,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-5122.03477,2017-01-01
DEU,Germany,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-5171.576471,2018-01-01
DEU,Germany,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-2074.474511,2019-01-01
DEU,Germany,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-8539.317867,2020-01-01
DEU,Germany,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-12529.88555,2021-01-01
GRC,Greece,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-1738.423737,2017-01-01
GRC,Greece,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-1945.576191,2018-01-01
GRC,Greece,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-1867.518467,2019-01-01
GRC,Greece,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-2157.357205,2020-01-01
GRC,Greece,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-2968.051134,2021-01-01
HUN,Hungary,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,678.585402,2017-01-01
HUN,Hungary,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,303.095075,2018-01-01
HUN,Hungary,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-9.170451,2019-01-01
HUN,Hungary,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,134.365516,2020-01-01
HUN,Hungary,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-644.367016,2021-01-01
ISL,Iceland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-405.83039,2017-01-01
ISL,Iceland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-478.155776,2018-01-01
ISL,Iceland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-453.043128,2019-01-01
ISL,Iceland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-406.253874,2020-01-01
ISL,Iceland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-685.97324,2021-01-01
IRL,Ireland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,8306.062848,2017-01-01
IRL,Ireland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,7160.742375,2018-01-01
IRL,Ireland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,8992.72113,2019-01-01
IRL,Ireland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,9057.870694,2020-01-01
IRL,Ireland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,6336.398583,2021-01-01
ISR,Israel,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,2116.291,2017-01-01
ISR,Israel,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,2590.967,2018-01-01
ISR,Israel,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,1359.849,2019-01-01
ISR,Israel,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,2348.019,2020-01-01
ISR,Israel,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,2658.663,2021-01-01
ITA,Italy,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-14977.06601,2017-01-01
ITA,Italy,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-14990.52097,2018-01-01
ITA,Italy,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-14435.2092,2019-01-01
ITA,Italy,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-14929.04993,2020-01-01
ITA,Italy,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-17626.50165,2021-01-01
JPN,Japan,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-9646.698058,2017-01-01
JPN,Japan,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-9237.000123,2018-01-01
JPN,Japan,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-14374.04983,2019-01-01
JPN,Japan,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-13298.93092,2020-01-01
JPN,Japan,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-11853.86482,2021-01-01
KOR,Korea,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,76232.92093,2017-01-01
KOR,Korea,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,96756.98154,2018-01-01
KOR,Korea,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,59477.32594,2019-01-01
KOR,Korea,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,61785.98745,2020-01-01
KOR,Korea,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,82317.66997,2021-01-01
LVA,Latvia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-355.339462,2017-01-01
LVA,Latvia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-417.737149,2018-01-01
LVA,Latvia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-367.175105,2019-01-01
LVA,Latvia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-331.335215,2020-01-01
LVA,Latvia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-487.694682,2021-01-01
LTU,Lithuania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-533.476652,2017-01-01
LTU,Lithuania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-563.203142,2018-01-01
LTU,Lithuania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-573.656279,2019-01-01
LTU,Lithuania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-657.536074,2020-01-01
LTU,Lithuania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-889.386375,2021-01-01
LUX,Luxembourg,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-701.032928,2017-01-01
LUX,Luxembourg,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-633.901865,2018-01-01
LUX,Luxembourg,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-645.888547,2019-01-01
LUX,Luxembourg,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-695.045182,2020-01-01
LUX,Luxembourg,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-694.65582,2021-01-01
MEX,Mexico,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-135.3152,2017-01-01
MEX,Mexico,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-3954.187699,2018-01-01
MEX,Mexico,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-6534.289195,2019-01-01
MEX,Mexico,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-3297.109985,2020-01-01
MEX,Mexico,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-13660.75361,2021-01-01
NLD,Netherlands,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-5051.732811,2017-01-01
NLD,Netherlands,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-5636.912001,2018-01-01
NLD,Netherlands,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-7429.708431,2019-01-01
NLD,Netherlands,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-7994.156187,2020-01-01
NLD,Netherlands,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-5972.87924,2021-01-01
NZL,New Zealand,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-3136.881219,2017-01-01
NZL,New Zealand,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-3311.334886,2018-01-01
NZL,New Zealand,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-3323.463089,2019-01-01
NZL,New Zealand,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-3237.627497,2020-01-01
NZL,New Zealand,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-3643.456034,2021-01-01
NOR,Norway,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-5201.816154,2017-01-01
NOR,Norway,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-5416.134227,2018-01-01
NOR,Norway,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-5093.246162,2019-01-01
NOR,Norway,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-4953.739954,2020-01-01
NOR,Norway,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-6096.701175,2021-01-01
POL,Poland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-4883.877142,2017-01-01
POL,Poland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-5416.741641,2018-01-01
POL,Poland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-4499.122569,2019-01-01
POL,Poland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-7980.055552,2020-01-01
POL,Poland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-9978.180621,2021-01-01
PRT,Portugal,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-2128.284803,2017-01-01
PRT,Portugal,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-2696.764247,2018-01-01
PRT,Portugal,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-2564.099002,2019-01-01
PRT,Portugal,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-2430.209653,2020-01-01
PRT,Portugal,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-3700.947158,2021-01-01
SVK,Slovak Republic,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,207.850566,2017-01-01
SVK,Slovak Republic,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-256.410417,2018-01-01
SVK,Slovak Republic,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-698.931685,2019-01-01
SVK,Slovak Republic,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-650.265398,2020-01-01
SVK,Slovak Republic,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-1380.488087,2021-01-01
SVN,Slovenia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-447.635091,2017-01-01
SVN,Slovenia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-587.153212,2018-01-01
SVN,Slovenia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-519.672469,2019-01-01
SVN,Slovenia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-603.068557,2020-01-01
SVN,Slovenia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-1036.811482,2021-01-01
ESP,Spain,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-15434.00314,2017-01-01
ESP,Spain,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-17252.03369,2018-01-01
ESP,Spain,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-16242.53941,2019-01-01
ESP,Spain,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-16243.23818,2020-01-01
ESP,Spain,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-19233.78828,2021-01-01
SWE,Sweden,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-4531.68748,2017-01-01
SWE,Sweden,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-5826.985301,2018-01-01
SWE,Sweden,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-4255.634059,2019-01-01
SWE,Sweden,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-4807.556944,2020-01-01
SWE,Sweden,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-6994.918784,2021-01-01
CHE,Switzerland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,14412.98204,2017-01-01
CHE,Switzerland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,15207.40301,2018-01-01
CHE,Switzerland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,15840.16685,2019-01-01
CHE,Switzerland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,12549.15252,2020-01-01
CHE,Switzerland,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,18228.05515,2021-01-01
TUR,Türkiye,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-14653.99412,2017-01-01
TUR,Türkiye,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-10397.96802,2018-01-01
TUR,Türkiye,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-9316.935559,2019-01-01
TUR,Türkiye,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-11378.10039,2020-01-01
TUR,Türkiye,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-12312.41064,2021-01-01
GBR,United Kingdom,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-30111.19427,2017-01-01
GBR,United Kingdom,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-35777.2475,2018-01-01
GBR,United Kingdom,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-32157.84885,2019-01-01
GBR,United Kingdom,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-34283.6339,2020-01-01
GBR,United Kingdom,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-31771.48394,2021-01-01
USA,United States,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-202665.7267,2017-01-01
USA,United States,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-212256.6877,2018-01-01
USA,United States,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-192915.5067,2019-01-01
USA,United States,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-212774.6346,2020-01-01
USA,United States,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-262070.76,2021-01-01
OECD,OECD,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-311351.5934,2017-01-01
OECD,OECD,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-316543.0865,2018-01-01
OECD,OECD,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-328382.4483,2019-01-01
OECD,OECD,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-364548.2249,2020-01-01
ARG,Argentina,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-6990.261722,2017-01-01
ARG,Argentina,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-6025.612755,2018-01-01
ARG,Argentina,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-4812.651704,2019-01-01
ARG,Argentina,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-4479.204834,2020-01-01
ARG,Argentina,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-6703.565755,2021-01-01
BGR,Bulgaria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-843.963503,2017-01-01
BGR,Bulgaria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-878.602317,2018-01-01
BGR,Bulgaria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-929.861991,2019-01-01
BGR,Bulgaria,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-908.978002,2020-01-01
CHN,China (People’s Republic of),TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,163911.0876,2017-01-01
CHN,China (People’s Republic of),TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,160066.9446,2018-01-01
CHN,China (People’s Republic of),TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,165658.7572,2019-01-01
CHN,China (People’s Republic of),TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,156817.965,2020-01-01
CHN,China (People’s Republic of),TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,199054.406,2021-01-01
HRV,Croatia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-959.188224,2017-01-01
HRV,Croatia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-1088.672029,2018-01-01
HRV,Croatia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-1136.526181,2019-01-01
HRV,Croatia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-1082.687545,2020-01-01
HRV,Croatia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-1251.895002,2021-01-01
ROU,Romania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-3477.233586,2017-01-01
ROU,Romania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2018,-4114.310812,2018-01-01
ROU,Romania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2019,-4013.660002,2019-01-01
ROU,Romania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2020,-4497.631679,2020-01-01
ROU,Romania,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2021,-5453.257827,2021-01-01
RUS,Russia,TD_BCOMP,"Trade balance of computer, electronic and optical industry",USD,2017,-23285.08739,2017-01-01
